event,site,white,white_elo,black,black_elo,result,termination,time_control,opening,moves
Rated Bullet game,https://lichess.org/d2s7nw6u,fil77,1393,LXX,1535,0-1,Time forfeit,120+0,Old Benoni Defense,1. d4 c5 2. f3 cxd4 3. Qxd4 Nc6 4. Qd1 Nf6 5. e4 g6 6. Bd3 Bg7 7. f4 d6 8. g4 Nxg4 9. h3 Nf6 10. Nf3 Nb4 11. Bb5+ Bd7 12. Be2 Nxe4 13. c3 Nc6 14. Nbd2 O-O 15. Nxe4 e5 16. Nxd6 exf4 17. Nxb7 Qe7 18. Bxf4 Bf5 19. Bd6 Qxb7 20. Bxf8 Rxf8 21. b3 Rd8 22. Qc1 Re8 23. O-O Ne5 24. Nxe5 Bxe5 25. Rxf5 gxf5 26. Qg5+ Bg7 27. Qxf5 Rxe2 28. Rf1 Re5 29. Qf4 h6 30. Rf2 Rg5+
Rated Bullet game,https://lichess.org/50bnsg0v,pink_overdoze,2075,The_Bitch_Boy,1856,1-0,Normal,60+0,Nimzo-Larsen Attack,1. b3 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 c5 5. O-O Nc6 6. d4 Bd6 7. dxc5 Bxc5 8. c4 Bd6 9. cxd5 exd5 10. Nc3 Be6 11. Bg5 Be7 12. Bxf6 Bxf6 13. Rc1 Rc8 14. e4 dxe4 15. Nxe4 Qxd1 16. Rfxd1 Be5 17. Nxe5 Nxe5 18. Nd6+ Kd7 19. Nxc8+
Rated Bullet game,https://lichess.org/uauzrs9e,The_Bitch_Boy,1851,pink_overdoze,2080,0-1,Normal,60+0,King's Indian Defense,1. d4 g6 2. c4 Bg7 3. Nc3 Nf6 4. Nf3 O-O 5. e4 Re8 6. e5 Nh5 7. Bg5 h6 8. Be3 Bh8 9. Qd2 g5 10. Nxg5 hxg5 11. Bxg5 Ng7 12. Bh6 d6 13. Qg5 e6 14. Ne4 Qxg5 15. Nxg5 dxe5 16. dxe5 Nc6 17. Nf3 Nf5 18. Bf4 Nfd4 19. Bc1 Nc2+ 20. Kd2 Nxa1 21. b3 Rd8+ 22. Kc3 Nxe5 23. Nxe5 Bxe5+ 24. Kb4 Nc2+ 25. Kb5 Rd1
Rated Bullet game,https://lichess.org/jpt6c1ly,pink_overdoze,2086,The_Bitch_Boy,1846,1-0,Normal,60+0,Van Geet Opening,1. Nc3 e6 2. d4 d5 3. Nf3 Be7 4. g3 Nf6 5. Bg2 c5 6. O-O cxd4 7. Nxd4 Nc6 8. Nb3 O-O 9. e4 a6 10. exd5 exd5 11. Nxd5 Nxd5 12. Bxd5 Qc7 13. Bf4 Bd6 14. Bxd6 Qxd6 15. Bxf7+ Rxf7 16. Qxd6 Bh3 17. Rfe1 Rd8 18. Qc5 Rfd7 19. a4 Rd5 20. Qb6 R5d6 21. Qxb7 R8d7 22. Qc8+ Kf7 23. Qe8+ Kf6 24. Qh5 Bf5 25. Qh4+ Kf7 26. Nc5 Rd8 27. Ne4 Rd4 28. Ng5+ Kg6 29. f4 h6 30. Nf3 R4d5 31. Ne5+ Nxe5 32. fxe5 Re8 33. Qf4 Bxc2 34. Rac1 Bxa4 35. Qe4+ Kg5 36. Qxd5 Bb5 37. e6+ Kg6 38. e7 Rb8 39. Qd8 Rb6 40. Qxb6+ Kh7 41. Qxb5
Rated Bullet game,https://lichess.org/lxjb78dj,The_Bitch_Boy,1841,pink_overdoze,2091,1-0,Normal,60+0,King's Indian Defense,1. d4 g6 2. c4 Bg7 3. Nc3 Nf6 4. Nf3 O-O 5. e4 d5 6. cxd5 e6 7. dxe6 Bxe6 8. e5 Nd5 9. Be2 Nc6 10. O-O Re8 11. Bg5 Qd7 12. Bd2 Rad8 13. Qc2 h6 14. Nxd5 Bxd5 15. Be3 Be4 16. Qd2 Kh7 17. Rfd1 a5 18. Rac1 Nb4 19. a3 Nd5 20. Bc4 c6 21. Bxd5 cxd5 22. Ne1 f5 23. f3 f4 24. Bf2 Bf5 25. Nd3 Rc8 26. Nc5 Qe7 27. Nd3 Qg5 28. Ne1 Bh3 29. Qe2 h5 30. Qf1 Bf8 31. Kh1 Bg7 32. gxh3 Qe7 33. Qg2 Rcd8 34. Nd3 Rf8 35. Rg1 Qe6 36. Nc5 Qf5 37. Qg5 Qxg5 38. Rxg5 Rf7 39. Ne6 Bh6 40. Nxd8 Rd7 41. Rgg1 Rxd8 42. Rc7+ Bg7 43. Bh4 Rg8 44. Bf6 Kh6 45. Bxg7+ Rxg7 46. Rxg7 Kxg7 47. Rc1 Kf7 48. Rc7+ Ke6 49. Rxb7 g5 50. Ra7 g4 51. Rxa5 gxf3 52. Kg1 Kf5 53. Kf2 Ke4 54. h4 Kxd4 55. Rb5 Kxe5 56. Rb4 d4 57. Rb5+ Ke4 58. Rb4 Kd3 59. Rb3+ Kc2 60. Rb6 d3 61. Rd6 d2 62. Rxd2+ Kxd2 63. a4 Kd3 64. a5 Ke4 65. a6 Kf5 66. a7 Kg4 67. a8=Q Kh3 68. Qa7 Kxh2 69. Qb6 Kh3 70. Qd4 Kxh4 71. Qe4 Kh3 72. Qxf3+ Kh4 73. Qxf4+ Kh3 74. Qf3+ Kh4 75. Qf4+ Kh3 76. Qf3+ Kh4 77. b4 Kg5 78. b5 h4 79. b6 h3 80. Qh1 h2 81. b7 Kf5 82. b8=Q Ke6 83. Qbb7 Ke5 84. Qb3 Kd4 85. Qc3+ Kxc3 86. Kg2 Kd2 87. Kxh2 Ke3 88. Kg2 Kf4 89. Qh2+ Ke3 90. Qh3+ Kf4 91. Qh4+ Ke3 92. Qh3+ Kf4 93. Qg3+ Ke4 94. Qf3+ Kd4 95. Kg3 Ke5 96. Qf4+ Kd5 97. Kg4 Ke6 98. Kg5 Kd5 99. Qf5+ Kd6 100. Kf4 Kc6 101. Qe4+ Kc7 102. Kf5 Kc8 103. Qe5 Kd8 104. Kf6 Kc8 105. Qe6+ Kd8 106. Qf7 Kc8 107. Ke6 Kb8 108. Kd6 Ka8 109. Kc6 Kb8 110. Qb7#
Rated Bullet game,https://lichess.org/ad45slf9,fil77,1386,LietKynes,1225,1-0,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nc6 3. e4 dxe4 4. fxe4 e6 5. c3 Be7 6. Nf3 Nf6 7. e5 Nd5 8. Bd3 O-O 9. Qc2 a6 10. Bxh7+ Kh8 11. h4 g6 12. Bxg6 fxg6 13. Qxg6 Rg8 14. Qh6#
Rated Bullet game,https://lichess.org/pbr3j3fu,fil77,1393,alimahmoodi,1442,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nc6 3. h4 f5 4. g4 fxg4 5. fxg4 Bxg4 6. Bh3 Bxh3 7. Nxh3 Nf6 8. Ng5 e5 9. Ne6 Qe7 10. Nxf8 Rxf8 11. e3 exd4 12. c3 dxc3 13. Nxc3 Kf7 14. Qf3 d4 15. Nd5 Qe4 16. Qxe4 Nxe4 17. exd4 Nxd4 18. O-O+ Kg8 19. Be3 Ne2+ 20. Kh1 N4g3+ 21. Kh2 Nxf1+ 22. Rxf1 Rxf1 23. Kg2 Raf8 24. Nxc7 R1f7 25. Nd5 Nc1 26. Bxc1 Rf2+ 27. Kg3 R8f3+ 28. Kg4 Rd3 29. Nf4 Rd4 30. Be3 Rfd2 31. Bxd4 Rxd4 32. Kf3 Rd2 33. Ne6 Rxb2 34. Nc5 Rxa2 35. Nxb7 a5 36. Nc5 a4 37. Ke3 a3 38. Kd3 Rb2 39. Kc3 Rb8 40. Nb3 a2 41. Kb2 Rxb3+ 42. Kxa2 Rh3 43. Kb2 Rxh4 44. Kc3 g5 45. Kd3 Rf4 46. Ke3 h5 47. Kd3 h4
Rated Bullet game,https://lichess.org/ziv18whv,nebunudinturn,1822,pink_overdoze,2071,1-0,Normal,60+0,Modern Defense,1. e4 g6 2. Nc3 Bg7 3. Bc4 c5 4. d3 e6 5. f4 d5 6. Bb3 Ne7 7. Nf3 d4 8. Ne2 a5 9. a4 b5 10. axb5 O-O 11. Bc4 Nd7 12. Bd2 Nb6 13. Bxa5 Nxc4 14. Bxd8 Rxa1 15. Qxa1 Ne3 16. Bxe7 Re8 17. Qc1 Rxe7 18. Ng3 Nxg2+ 19. Kf2 Ne3 20. Nf1 Ng4+ 21. Kg3 h5 22. h3 Nh6 23. Rg1 Bb7 24. Nh4 Bf8 25. Kf3 Kh7 26. Qd2 Rd7 27. Qg2 Bd6 28. Nxg6 Rd8 29. Ne5 Rg8 30. Qf2 Rf8 31. Ng3 f6 32. Nd7 Rf7 33. Nxh5 Be7 34. Qh4 f5 35. Ndf6+ Kh8 36. Qg5 fxe4+ 37. dxe4 Bxf6 38. Qxh6+ Rh7 39. Qf8#
Rated Bullet game,https://lichess.org/ei8kfhwj,pink_overdoze,2051,nebunudinturn,1841,1-0,Normal,0+1,Van Geet Opening,1. Nc3 e6 2. d3 Nf6 3. e4 d5 4. g3 d4 5. Nce2 c5 6. Bg2 Nc6 7. Nf3 Be7 8. O-O O-O 9. Bf4 b6 10. Bd2 Bb7 11. Bg5 h6 12. Bd2 Nh7 13. a3 Ng5 14. Rb1 Nxf3+ 15. Bxf3 Ne5 16. Bg2 f5 17. f4 Nf7 18. e5 Bxg2 19. Kxg2 Qd5+ 20. Kg1 g5 21. Nc1 g4 22. Nb3 a6 23. Qe1 b5 24. Qf2 c4 25. dxc4 bxc4 26. Nxd4 Rad8 27. c3 Bc5 28. Be3 h5 29. Rfd1 Qb7 30. Qg2 Qb6 31. Qf2 Rfe8 32. b4 Bxd4 33. Bxd4 Qc6 34. a4 Rd7 35. b5 axb5 36. axb5 Qb7 37. b6 Red8 38. Qg2 Rb8 39. Qxb7 Rbxb7 40. Kf2 Nd8 41. Rb4 Nc6 42. Rxc4 Nxd4 43. Rdxd4 Rxd4 44. cxd4 Rxb6 45. Rc2 Kf7 46. Rd2 Rb4 47. Kg2 Ke7 48. h3 Rb5 49. hxg4 hxg4 50. Kf2 Kd7 51. Ke3 Kc6 52. Rd3 Kd5 53. Rc3 Rb4 54. Rc5#
Rated Bullet game,https://lichess.org/c6gbwmbh,fil77,1383,alex4330,1512,0-1,Normal,120+0,Caro-Kann Defense: Maroczy Variation,1. d4 c6 2. f3 d5 3. e4 Nf6 4. e5 Nfd7 5. f4 e6 6. Nf3 f5 7. Bd3 Be7 8. Be3 O-O 9. c3 b6 10. Qc2 c5 11. g4 c4 12. Be2 fxg4 13. Ng1 h5 14. Qd1 Bh4+ 15. Bf2 Bxf2+ 16. Kxf2 Qh4+ 17. Ke3 g3 18. Nf3 Qxf4#
Rated Bullet game,https://lichess.org/ysm73vql,fil77,1375,chudy,1242,1-0,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. e4 h6 4. e5 f6 5. f4 fxe5 6. fxe5 Nc6 7. Nf3 g5 8. g3 g4 9. Nh4 h5 10. Bd3 Nh6 11. Bg6+ Ke7 12. Bg5+ Kd7 13. Bxd8 Nxd8 14. Qd2 Nc6 15. Qg5 Nxd4 16. O-O Bc5 17. Nc3 Nxc2+ 18. Kh1 Nxa1 19. Rf7+ Kc6 20. Na4 Nxf7 21. Bxf7 Bd7 22. Nxc5 Kxc5 23. Qc1+ Kb6 24. Qxa1 c5 25. b4 c4 26. Qd4+ Kc7 27. Qc5+ Kd8 28. Qd6 b6 29. Ng6 Re8 30. Bxe8 Kxe8 31. Qe7#
Rated Bullet game,https://lichess.org/qfxpss8q,ThomasHellas,1839,pink_overdoze,2057,0-1,Normal,60+0,Modern Defense,1. d4 g6 2. Bg5 Bg7 3. e4 h6 4. Bf4 c6 5. e5 Qb6 6. c3 Qxb2 7. Nd2 Qxc3 8. Rc1 Qxd4 9. Be3 Qxe5 10. Ngf3 Qe6 11. Bc4 d5 12. Bb3 Nf6 13. O-O Ng4 14. Nd4 Nxe3 15. Nxe6 Nxd1 16. Nc7+ Kd8 17. Nxa8 Nxf2 18. Rxf2 Bd4 19. Rf1 b6 20. Kh1 Bxf2 21. Rxf2 f6 22. Nf3 Bb7 23. Nxb6 axb6 24. Nd4 Nd7 25. Ne6+ Kc8 26. a4 Ne5 27. h3 Kd7 28. Nd4 c5 29. Nb5 Bc6 30. Rd2 e6 31. Na7 Kd6 32. Nb5+ Bxb5 33. axb5 Ra8 34. Kh2 Ra3 35. Bc2 Rc3 36. g4 Nf3+
Rated Bullet game,https://lichess.org/521zwjf4,pink_overdoze,2063,ThomasHellas,1831,1-0,Time forfeit,60+0,Queen's Pawn Game: Chigorin Variation,1. Nc3 d5 2. d4 Nc6 3. Nf3 Bg4 4. h3 Bxf3 5. exf3 e6 6. Be2 Bb4 7. O-O Bxc3 8. bxc3 Nf6 9. c4 dxc4 10. c3 O-O 11. Bxc4 a6 12. Bd3 b5 13. Bg5 h6 14. Bh4 Ne7 15. Bxf6 gxf6 16. Qc1 f5 17. Qxh6 Ng6 18. Rfe1 Qf6 19. a4 Qg7 20. Qxg7+ Kxg7 21. axb5 axb5 22. Rxa8 Rxa8 23. Bxb5 Nf4 24. g3 Nxh3+ 25. Kg2 Ng5 26. f4 Ne4 27. c4 Ra2 28. Bc6 Rxf2+ 29. Kh3 Rd2 30. Bxe4 fxe4 31. Rxe4 Rc2 32. c5 Rc4 33. Kg2 Kf6 34. Kf2 Kf5 35. Re5+ Kg4 36. Ke2 Rc2+ 37. Kd3 Rg2 38. Rg5+ Kf3 39. Rg7 f5 40. Rxc7 Rxg3 41. Re7 Kxf4+ 42. Kc4 e5 43. Rxe5 Kg5 44. c6 Rg1 45. c7 Rc1+ 46. Kd5 Rxc7 47. Ke6 Rc6+ 48. Ke7 Kg4 49. d5 Ra6 50. d6 f4 51. d7 Ra7 52. Ke8 Rxd7 53. Kxd7 f3 54. Kd6 Kg3 55. Rg5+ Kf4 56. Rg6 f2 57. Kd5 Ke3 58. Re6+ Kf3 59. Rf6+ Kg2 60. Rg6+ Kf1 61. Ke4 Ke1 62. Rc6 f1=Q 63. Rc1+ Kf2 64. Rc2+ Kg1 65. Rc3 Qe1+ 66. Kd4 Qh4+ 67. Kd3 Qg3+ 68. Kc2
Rated Bullet game,https://lichess.org/u85fb9re,fil77,1382,rastikk,1462,0-1,Time forfeit,120+0,Horwitz Defense,1. d4 e6 2. f3 d6 3. e4 c6 4. c3 g6 5. Bd3 Bg7 6. Be3 a6 7. Ne2 b5 8. Nd2 Nd7 9. Qc2 Bb7 10. Nf4 h5 11. e5 g5 12. Ng6 fxg6 13. Bxg6+ Ke7 14. Bh7 Nf8 15. Bxg5+ Bf6 16. exf6+ Nxf6 17. Bxf6+ Kxf6 18. Ne4+ Ke7 19. Ng5 Nxh7 20. Nxh7 Qg8 21. Nf6 Qxg2 22. O-O-O Qg5+ 23. Kb1 Qxf6 24. Rhg1 Rag8 25. Qe4 Qf5 26. Qxf5 exf5 27. f4 Rxg1 28. Rxg1 Rh7 29. Rg5 Kf6 30. h3 d5 31. h4 a5 32. Kc2 a4 33. b3 a3 34. b4 Bc8 35. Kd3 Be6 36. Ke3 Bf7 37. Kf3 Bg6 38. Kg3 Re7 39. Kf3 Re1 40. Kf2 Ra1 41. Ke3 Rxa2 42. Kd3 Rh2 43. Rg3 a2 44. Rg1 Rh3+ 45. Kc2 Rxh4
Rated Bullet game,https://lichess.org/gtzqh4tu,ThomasHellas,1824,pink_overdoze,2068,0-1,Normal,60+0,Modern Defense,1. d4 g6 2. Bg5 Bg7 3. e4 h6 4. Bh4 c5 5. e5 cxd4 6. Qxd4 Nc6 7. Qc3 Bxe5
Rated Bullet game,https://lichess.org/jq8j01im,pink_overdoze,2068,ThomasHellas,1824,1-0,Normal,60+0,"Queen's Pawn Game: Veresov Attack, Alburt Defense",1. Nc3 d5 2. d4 Bf5 3. Nf3 e6 4. Nh4 Nh6 5. Nxf5 Nxf5 6. e4 dxe4 7. Nxe4 Qxd4 8. Qxd4 Nxd4 9. Bd3 Nbc6 10. Be3 O-O-O 11. O-O f5 12. Ng5 Re8 13. c3 f4 14. Bxf4 Nf5 15. Nxe6 Bd6 16. Bxf5 Bxf4 17. Nxf4+ Kb8 18. Bd7 Ref8 19. Bxc6 Rxf4 20. Bd5 Rd8 21. Be6 Rd6 22. Bb3 h5 23. g3 Rff6 24. Rfe1 g6 25. Re8+
Rated Bullet game,https://lichess.org/d8uiil7x,ThomasHellas,1818,pink_overdoze,2073,1-0,Time forfeit,60+0,Modern Defense,1. d4 g6 2. Bf4 Bg7 3. Be5 f6 4. Bg3 e5 5. dxe5 fxe5 6. Nf3 e4 7. Nd4 c5 8. Nb5 Na6 9. Nd6+ Kf8 10. e3 Bxb2 11. Bxa6 bxa6 12. Nd2 Bxa1 13. Qxa1 Nf6 14. Be5 Kg7 15. Bxf6+ Qxf6 16. Qxf6+ Kxf6 17. N2xe4+ Ke6 18. O-O Bb7 19. Nxb7 d5 20. Nexc5+ Ke5 21. Nxa6 Rab8 22. Nbc5 Rb5 23. Nd7+ Ke6 24. Ndc5+ Kf6 25. e4 dxe4 26. Nxe4+ Kg7 27. Nc7 Ra5 28. Ne6+ Kf7 29. N6g5+ Kg7 30. Ne6+ Kf7 31. N4c5 Re8 32. Re1 Rxa2 33. f4 Rxc2 34. Kf1 Rxc5 35. Nxc5 Rc8 36. Nd7 a5 37. Ne5+ Kg7 38. Ra1 Kh6 39. Rxa5 Rc1+ 40. Kf2 Rc2+ 41. Kg3 Rc3+ 42. Kg4 Rc2 43. g3 Rxh2 44. Nf7+ Kg7 45. Ra7 h5+ 46. Kg5 Kf8 47. Ne5 Rg2 48. Nxg6+ Ke8 49. Kf6 Rxg3 50. Ke6 Kd8 51. Kd6 Rd3+ 52. Ke6 Kc8 53. Ra8+ Kb7 54. Rf8 Re3+ 55. Kf5 Rd3 56. Rf7+ Kb6 57. Nh4 Ka5 58. Ng6 Rd5+ 59. Ne5 Ka4 60. Ke4 Rd6 61. Kf5 Ka3 62. Ke4 Rd8 63. Nc4+ Kb3 64. Nb6 Re8+ 65. Kf5 Rf8 66. Rxf8 Kb4 67. Rh8 Kb5 68. Rxh5 Kxb6 69. Rh6+ Kb5 70. Ke5 Kb4 71. f5 Kb3 72. f6 Kb2 73. f7 Kb3 74. f8=Q Kc3 75. Qf6 Kc2 76. Qf4 Kd1 77. Rh3 Kc2 78. Qg3
Rated Bullet game,https://lichess.org/jaoajqbf,fil77,1373,chudy,1193,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. e4 dxe4 4. fxe4 h6 5. h4 Nc6 6. Nf3 a6 7. c3 Bd6 8. e5 Be7 9. Bd3 f5 10. exf6 Bxf6 11. g3 Nge7 12. Be3 Nd5 13. Bd2 Bd7 14. Bg6+ Ke7 15. Qc2 b5 16. Na3 b4 17. Nc4 bxc3 18. Bxc3 Nxc3 19. Qxc3 Kf8 20. O-O-O Ne7 21. Bh5 g6 22. Bg4 h5 23. Bh3 Nd5 24. Qd3 Rg8 25. Rdf1 Bb5 26. g4 hxg4 27. Bxg4 Nb6 28. Qd2 Bxc4 29. b3 Bxf1 30. Qh6+ Ke7 31. Rxf1 Qf8 32. Qe3 Nd5 33. Qe2 Nf4 34. Qe1 Nd3+
Rated Bullet game,https://lichess.org/nj05ovqi,pink_overdoze,2053,ThomasHellas,1844,1-0,Time forfeit,60+0,Queen's Pawn Game: Chigorin Variation,1. Nc3 d5 2. d4 Nc6 3. Nf3 Bg4 4. Bf4 e6 5. h3 Bxf3 6. exf3 Bb4 7. Bb5 a6 8. Bxc6+ bxc6 9. O-O Bxc3 10. bxc3 Nf6 11. c4 dxc4 12. c3 Nd5 13. Bd2 O-O 14. Re1 Qf6 15. a4 a5 16. Rb1 c5 17. dxc5 Nxc3 18. Bxc3 Qxc3 19. Rb7 Rac8 20. Re3 Qf6 21. Ra7 Rfd8 22. Qf1 e5 23. Qxc4 Rd4 24. Qb5 c6 25. Qb7 Rd1+ 26. Kh2 Qf4+ 27. g3 Qf6 28. Rxe5 Rf8 29. Re3 Rf1 30. Kg2 Rd1 31. Qb3 Rd5 32. Rxa5 h6 33. Ra6 Rf5 34. Qc3 Qxc3 35. Rxc3 Re5 36. Rb6 f5 37. a5 Ree8 38. Rxc6 Ra8 39. a6 Rfc8 40. Rxc8+ Rxc8 41. c6 Ra8 42. c7 Rc8 43. a7 Kf7 44. a8=Q Rxa8 45. c8=Q Rxc8 46. Rxc8 Ke6 47. Rc7 Kf6 48. Rd7 Kg5 49. Rf7 g6 50. Rg7 h5 51. Rh7 Kf6 52. Rc7 Kg5 53. f4+ Kh6 54. h4 g5 55. Rc6+ Kg7 56. fxg5 f4 57. gxf4 Kh8 58. f5 Kg8 59. f4
Rated Bullet game,https://lichess.org/4pcf38mj,ThomasHellas,1836,pink_overdoze,2059,0-1,Normal,60+0,Modern Defense,1. d4 g6 2. Nc3 Bg7 3. Bf4 Nf6 4. e3 O-O 5. Bc4 Nc6 6. Nf3 d5 7. Bb5 Bg4 8. h3 Bxf3 9. Qxf3 Ne4 10. Nxe4 dxe4 11. Qxe4 Nb4 12. O-O f5 13. Qe6+ Kh8 14. c3 Nd5 15. Bc4 Nxf4 16. exf4 Qd6 17. Qxd6 exd6 18. Rfe1 Rae8 19. Rxe8 Rxe8 20. Bf7 Re7 21. Bd5 Bh6 22. g3 Kg7 23. Bxb7 Kf6 24. Kf1 c5 25. Re1 Rxb7 26. dxc5 dxc5 27. b3 Bf8 28. c4 Bd6 29. Rd1 Ke6 30. Ke2 a5 31. Kf3 a4 32. Rd3 axb3 33. axb3 Ra7 34. g4 fxg4+ 35. hxg4 Rf7 36. Re3+ Kd7 37. Re4 h5 38. g5 Kc6 39. Re6 Rxf4+ 40. Ke3 Rf5 41. Rxg6 h4 42. Rg7 h3 43. g6 h2 44. Rh7 Rg5 45. g7 Rxg7 46. Rxg7 h1=Q 47. f3 Qe1+ 48. Kd3 Qb1+ 49. Kc3 Qa1+ 50. Kc2 Qxg7 51. f4 Qf7 52. b4 cxb4 53. c5 Bxc5 54. f5 Qxf5+ 55. Kb3 Qd5+ 56. Ka4 Qa2#
Rated Bullet game,https://lichess.org/5a4y4970,pink_overdoze,2064,ThomasHellas,1829,1-0,Time forfeit,60+0,"Queen's Pawn Game: Veresov Attack, Alburt Defense",1. Nc3 d5 2. d4 Bf5 3. Nf3 Nc6 4. g3 Nb4 5. Bg2 Nxc2+ 6. Kf1 Nxa1 7. Nh4 Bc2 8. Qd2 Nf6 9. b3 Ne4 10. Nxe4 dxe4 11. Bb2 g5 12. Nf5 e6 13. d5 exf5 14. Bxh8 Nxb3 15. Qxc2 Na5 16. g4 Qxd5 17. gxf5 Qc4 18. Bxe4 Qxc2 19. Bxc2 O-O-O 20. Bf6 Rd2 21. Bd3 Rxa2 22. Kg2 h6 23. Rc1 c6 24. Kg3 Bd6+ 25. Kg4 Bf4 26. Rc3 Bxh2 27. Kh5 g4 28. Kxh6 g3 29. fxg3 Bxg3 30. Kg7 b6 31. Kxf7 Bd6 32. Bg7 Bb4 33. Rc1 Ba3 34. Rd1 Bb4 35. f6 Rb2 36. Bf5+ Kb7 37. Rd7+ Ka6 38. Bf8 Rxe2 39. Bxb4 Nc4 40. Bd3 b5 41. Bxe2
Rated Bullet game,https://lichess.org/mna2qug8,fil77,1358,darel7,1617,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nf6 3. h4 Nc6 4. g4 Be6 5. c3 Qd7 6. g5 Nh5 7. e4 dxe4 8. fxe4 Bg4 9. Be2 Bxe2 10. Qxe2 Ng3 11. Qg2 Nh5 12. Nf3 O-O-O 13. e5 f6 14. Be3 fxe5 15. Nxe5 Nxe5 16. dxe5 Qd1+ 17. Kf2 Qd3 18. Nd2 e6 19. Qf1 Qf5+ 20. Ke2 Ng3+ 21. Ke1 Nxf1 22. Rxf1 Qh3 23. Kd1 Qxe3 24. Kc2 Qxd2+ 25. Kb3 a5 26. Rxf8 Rhxf8 27. Rd1 Qxd1+
Rated Bullet game,https://lichess.org/xezuxixa,ThomasHellas,1823,pink_overdoze,2070,0-1,Normal,60+0,Modern Defense,1. d4 g6 2. c3 Bg7 3. Nf3 Nf6 4. Bg5 O-O 5. Bxf6 exf6 6. e4 f5 7. e5 d6 8. Bc4 dxe5 9. Nxe5 b5 10. Bxf7+ Rxf7 11. Nxf7 Kxf7 12. Qb3+ Be6 13. Qxb5 Qe8 14. Qb7 Bd5+ 15. Kd2 Bxb7
Rated Bullet game,https://lichess.org/8x4iqaky,pink_overdoze,2074,ThomasHellas,1817,0-1,Normal,60+0,"Queen's Pawn Game: Veresov Attack, Alburt Defense",1. Nc3 d5 2. d4 Bf5 3. f3 e6 4. e3 Bb4 5. Bd2 Bxc3 6. Bxc3 Nc6 7. Ne2 Nf6 8. Ng3 Bg6 9. h4 h6 10. h5 Bh7 11. Ne2 O-O 12. Nc1 a6 13. Bd3 Bxd3 14. Nxd3 b5 15. a3 a5 16. Qd2 b4 17. axb4 axb4 18. Rxa8 bxc3 19. Rxd8 cxd2+ 20. Kxd2 Rxd8 21. c3 Na5 22. Ra1 Nc4+ 23. Kc2 Nxe3+ 24. Kd2 Nxg2 25. Ra7 Nh4 26. Rxc7 Nxf3+ 27. Ke3 Nh4 28. b4 Nxh5 29. b5 Rb8 30. Rc5 Nf5+ 31. Kd2 Nf6 32. Kc2 Nd7 33. Rc7 Nb6 34. Kb3 Ne3 35. Kb4 Nec4 36. Nc5 h5 37. Na6 Ra8 38. Rb7 h4 39. Kc5 h3 40. Rxb6 Nxb6 41. Kxb6 h2 42. Kb7 Rxa6 43. bxa6 h1=Q 44. a7 Qa1 45. a8=Q+ Qxa8+ 46. Kxa8 g5 47. c4 dxc4 48. Kb7 c3 49. Kc6 c2 50. d5 c1=Q+ 51. Kd6 exd5 52. Ke7 f5 53. Kf6 f4 54. Kxg5 f3+ 55. Kg4 f2 56. Kg3 f1=Q 57. Kg4 Qcc4+ 58. Kg5 Qff4+ 59. Kg6 Qg4+ 60. Kf6 Qcf4+ 61. Ke7 Qe4+ 62. Kd6 Qgg6+ 63. Kc5 Qe3+ 64. Kb4 Qb1+ 65. Ka5 Qa3#
Rated Bullet game,https://lichess.org/eq5l56sm,fil77,1353,bozo,1248,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 c6 3. h4 e6 4. e4 dxe4 5. fxe4 Be7 6. e5 Bxh4+ 7. Kd2 Bg5+ 8. Kd3 b6 9. Bxg5 Qxg5 10. Nf3 Ba6+ 11. c4 Qf5+ 12. Kc3 h6 13. Bd3 Qf4 14. Nbd2 b5 15. c5 b4+ 16. Kc2 Bxd3+ 17. Kxd3 Nd7 18. Qa4 Ne7 19. Qxb4 O-O 20. Qb7 Rad8 21. Rac1 Nxc5+ 22. Kc2 Nxb7 23. Kb1
